timestamp,s7_b2,s9_b1,s9_b2,s7_b3,s7_b4,s7_b1,s10_b1,s10_b2,s8_b2,s8_b3,s8_b1,hv_bk_1
07/18/13 16:14,2460806.0757009997,1539886.129845,617720.988376,2150108.921341,1848438.368626,4632666.010923999,2472997.205856,1231493.719195,2774540.809413,1542769.2103869999,617107.9481840001,
07/18/13 16:15,2422631.969188,1515955.7599149998,608121.343126,2116754.605115,1819763.8168469998,4560800.253046,2434596.515214,1212371.0137550002,2731469.76554,1518819.764993,607528.16175,
07/18/13 16:15,2422631.969188,1515955.7599149998,608121.343126,2116754.605115,1819763.8168469998,4560800.253046,2434596.515214,1212371.0137550002,2731469.76554,1518819.764993,607528.16175,
07/18/13 16:16,2409836.401076,1507934.826002,604903.753535,2105574.581317,1810152.401964,4536711.589368,2421725.2551700003,1205961.406872,2717033.02165,1510792.283668,604317.166467,
07/18/13 16:16,2409836.401076,1507934.826002,604903.753535,2105574.581317,1810152.401964,4536711.589368,2421725.2551700003,1205961.406872,2717033.02165,1510792.283668,604317.166467,
07/18/13 16:17,2395827.759458,1499153.707408,601381.216644,2093334.6442920002,1799629.784644,4510339.218782,2407633.958536,1198944.249877,2701227.732575,1502003.8293360001,600801.7817500001,
07/18/13 16:17,2395827.759458,1499153.707408,601381.216644,2093334.6442920002,1799629.784644,4510339.218782,2407633.958536,1198944.249877,2701227.732575,1502003.8293360001,600801.7817500001,
07/18/13 16:18,2390562.219971,1495852.974366,600057.131492,2088733.9222870003,1795674.565015,4500426.42702,2402337.262263,1196306.6073140001,2695286.938382,1498700.4800540002,599480.440879,
07/18/13 16:18,2390562.219971,1495852.974366,600057.131492,2088733.9222870003,1795674.565015,4500426.42702,2402337.262263,1196306.6073140001,2695286.938382,1498700.4800540002,599480.440879,
07/18/13 16:19,2397610.348394,1500270.901476,601829.378555,2094892.167421,1800968.779866,4513695.083883001,2409426.892999,1199837.087197,2703238.973146,1503122.1704989998,601249.118544,
07/18/13 16:19,2397610.348394,1500270.901476,601829.378555,2094892.167421,1800968.779866,4513695.083883001,2409426.892999,1199837.087197,2703238.973146,1503122.1704989998,601249.118544,
07/18/13 16:20,2410931.25217,1508620.939331,605178.987862,2106531.199087,1810974.801626,4538772.733811,2422826.409954,1206509.753098,2718268.332862,1511479.173079,604591.9224169999,
07/18/13 16:20,2410931.25217,1508620.939331,605178.987862,2106531.199087,1810974.801626,4538772.733811,2422826.409954,1206509.753098,2718268.332862,1511479.173079,604591.9224169999,
07/18/13 16:21,2421141.557774,1515021.227892,607746.457415,2115452.370921,1818644.291822,4557994.437793001,2433097.054912,1211624.308736,2729788.236139,1517884.7595529999,607154.159187,
07/18/13 16:21,2421141.557774,1515021.227892,607746.457415,2115452.370921,1818644.291822,4557994.437793001,2433097.054912,1211624.308736,2729788.236139,1517884.7595529999,607154.159187,
07/18/13 16:22,2383052.624861,1491145.8227209998,598168.862422,2082172.474438,1790033.7186359998,4486289.022807,2394783.479622,1192544.989545,2686814.2969609997,1493989.308881,597595.970823,
07/18/13 16:22,2383052.624861,1491145.8227209998,598168.862422,2082172.474438,1790033.7186359998,4486289.022807,2394783.479622,1192544.989545,2686814.2969609997,1493989.308881,597595.970823,
07/18/13 16:23,2388077.4073440004,1494295.42736,599432.323144,2086562.8374340003,1793808.0933870003,4495748.571646,2399837.809264,1195061.934289,2692483.465888,1497141.6228109999,598856.897452,
07/18/13 16:23,2388077.4073440004,1494295.42736,599432.323144,2086562.8374340003,1793808.0933870003,4495748.571646,2399837.809264,1195061.934289,2692483.465888,1497141.6228109999,598856.897452,
